ax,ay,az,gx,gy,gz
1.16837041015625,3.4644098022460934,9.220070593261719,-1.8746967866268864,0.07234456365136802,1.5234992363782562
0.38307226562499996,4.498704919433593,7.45075556640625,-1.062519143866777,0.17919601862079185,0.6561638600055018
1.5107412475585937,2.5641899780273434,9.883264453125,-0.271525268363698,-0.2137029099388477,0.5987411953024822
1.5945383056640625,1.908178723144531,10.644620581054687,-0.6841424205336551,-0.11098162342834172,1.0089601851414547
1.3838485595703125,1.946485949707031,9.643844287109374,-0.4988177648447916,-0.1680045944095305,1.2002802466577798
1.8076222534179687,2.099714855957031,9.706093530273437,-0.1775972437334688,-0.4346003068706491,1.5083108749486873
2.8131869506835936,2.4756045166015626,10.24000050048828,0.14548851474639754,-0.1668055132440382,1.3472343050508901
3.0789433349609374,2.511517541503906,10.960655200195312,-0.09073047485558308,-0.2590015317463341,1.2301240445544765
2.231395947265625,2.1906945190429687,9.4618849609375,0.4283384385619671,0.1183093416619057,0.8814578878774415
2.29843359375,2.4396914916992185,8.786720092773438,0.834027566220191,0.15481470158911534,0.6111317006792358
2.243366955566406,2.8514941772460936,8.987833032226561,1.3081975515520856,0.4271393573964748,0.2987044414481898
2.0159177978515626,2.001552587890625,8.882488159179687,1.1798958668444108,0.47590199145982787,0.2220964780972937
1.7812860351562498,2.35589443359375,8.865728747558594,1.5288284860026666,0.46764165454199214,0.09046401237436258
2.288856787109375,3.2345664428710936,9.97903251953125,1.0479969386402592,0.543050536727396,0.0003996937218307625
2.0757728393554684,3.2728736694335936,9.354145886230468,0.33214548284136364,0.6472373668846148,-0.05209341507860938
2.9855694702148434,4.465186096191406,10.352527978515624,0.2302235837745192,0.7301071985441928,-0.3146921903214204
1.484405029296875,1.6256629272460936,10.68053360595703,2.1038545204765238,0.17173506914661762,-0.48149770356545857
1.6017209106445311,6.4739212890625,9.255983618164063,1.5422848413043022,-0.5474471676675343,-0.15121745809263848
2.4349030883789062,7.230489013671875,9.440337145996093,0.4528529868342539,0.011724349173702367,-0.2538055133625342
2.2170307373046874,6.37815322265625,8.482656481933594,-0.18132771847055593,0.1668055132440382,-0.13189892820415164
2.003946789550781,5.829881042480468,8.731653454589843,-0.46191271119575117,0.32015467118644075,0.053159265003491406
2.013523596191406,5.693411547851563,9.423577734375,-0.6030045950020103,0.41115160852324434,0.13669525286612078
1.68551796875,5.336675500488281,9.093177905273437,-0.6917366012484396,0.5333246561628474,0.12883460967011579
1.1923124267578125,4.429273071289062,9.272743029785156,-0.4653767234516178,0.37904287953617305,0.11298009203749554
1.0462661254882812,4.271255761718749,9.445125549316407,-0.3241516084047483,0.2194318532850886,0.06235222060559895
1.2832920898437499,4.4196962646484375,9.212887988281249,-0.24887595745995478,0.1394931089189361,0.05062787143189658
1.4245499877929686,4.57771357421875,9.30147344970703,-0.13483001549757723,0.07634150086967564,0.022382848422522698
1.419761584472656,4.841075756835937,9.490615380859374,-0.0764747321102859,0.03757120985209167,-0.05529096485325548
1.3527239379882812,4.50109912109375,9.404424121093749,0.07247779489197827,0.10338744271355724,-0.05702297098118878
1.3910311645507811,4.721365673828124,9.184157568359375,0.036638591167819895,0.01505513018895872,-0.004130168458917879
1.5059528442382812,4.946420629882812,9.421183532714844,-0.03743797861148142,0.04276722823589159,-0.018652373685435583
1.3934253662109375,5.03740029296875,9.409212524414063,-0.18292649335787897,0.0909969373368036,-0.03930321598002497
1.3024457031249999,4.7572786987304685,9.3086560546875,-0.20037978587782226,0.09246248098351639,-0.03703828488965066
1.3431471313476562,4.525041137695312,9.373299499511718,-0.20037978587782226,0.048895865303963275,-0.04769678413847099
1.2401964599609374,4.376600634765625,9.349357482910156,-0.10805053613491612,0.032774885190122525,-0.036505359927209644
1.3168109130859373,4.436455676269531,9.390058911132812,-0.037171516130260915,0.0255803981971688,-0.03064318534035846
1.2880804931640624,4.522646936035156,9.236830004882812,0.004263399699528133,0.022915773384963714,-0.010392036767599824
1.3742717529296875,4.838681555175781,9.516951599121093,-0.04729709041664023,0.045298621807486415,-0.0057289433462409285
1.2880804931640624,4.50109912109375,9.380482104492186,-0.02997702913730719,0.04223430327345057,0.006661562030512709
1.35990654296875,4.604049792480469,9.452308154296874,-0.05196018383799912,0.049029096544573526,-0.01438897398590745
1.3168109130859373,4.453215087890625,9.344569079589844,-0.006928024511733216,0.019984686091538122,-0.010791730489430587
1.35990654296875,4.733336682128906,9.521740002441407,-0.00013323124061025415,-0.009459418083328047,-0.03797090357392244
1.3623007446289062,4.800374328613281,9.332598071289063,-0.002797856052815337,-0.0021316998497640663,-0.03916998473941472
1.3575123413085937,4.714183068847656,9.354145886230468,-0.04876263406335302,0.0005329249624410166,-0.021983154700691936
1.199495031738281,4.630386010742187,9.363722692871093,-0.06834762643306039,0.0073277182335639785,-0.022649310903743208
1.2904746948242187,4.673481640625,9.325415466308593,-0.04569831552931718,0.0013323124061025418,-0.009725880564548555
1.4006079711914061,4.5968671875,9.366116894531249,-0.026513016881440577,0.02078407353519965,-0.017586523760553547
1.3383587280273437,4.620809204101562,9.332598071289063,-0.021716692219471426,0.0255803981971688,-0.0011990811654922875
1.3120225097656248,4.7189714721679685,9.414000927734374,-0.06141960192132717,0.02624655440022007,0.0073277182335639785
1.3383587280273437,4.649539624023437,9.342174877929686,-0.053558958725322174,0.030909647821578966,0.002398162330984575
1.369483349609375,4.572925170898437,9.394847314453125,-0.023049004625573973,0.032375191468291764,-0.012257274136143382
1.3144167114257812,4.762067102050781,9.485826977539062,-0.04023583466429676,-0.02131699849764067,-0.0033307810152563544
1.388636962890625,4.7189714721679685,9.337386474609374,-0.05915467083095285,0.036771822408430146,-0.010791730489430587
1.4413093994140624,4.659116430664063,9.282319836425781,-0.053558958725322174,0.028245023009373885,-0.0010658499248820332
1.369483349609375,4.6351744140625,9.351751684570312,-0.06288514556803997,0.007860643196004996,-0.010924961730040842
1.2832920898437499,4.647145422363281,9.399635717773437,-0.0610199081994964,-0.014655436467127957,-0.00866003063966652
1.3814543579101561,4.642357019042969,9.315838659667968,-0.07234456365136802,0.026113323159609816,-0.022116385941302188
1.3407529296874998,4.6447512207031245,9.332598071289063,-0.03863705977697371,-0.001732006127933304,0.0010658499248820332
1.388636962890625,4.7931917236328125,9.574412438964844,-0.08700000011849597,0.02571362943777905,-0.0039969372183076245
1.4245499877929686,4.589684582519531,9.3852705078125,-0.035972434964768624,0.019318529888486854,-0.000799387443661525
1.37906015625,4.774038110351563,9.366116894531249,-0.07247779489197827,0.002398162330984575,-0.020251148572758632
1.4006079711914061,4.584896179199219,9.220070593261719,-0.08233690669713707,0.02744563556571236,-0.033307810152563545
1.3359645263671873,4.623203405761719,9.363722692871093,-0.07754058203516792,0.005462480865020421,-0.022382848422522698
1.3646949462890625,4.513070129394531,9.33978067626953,-0.0479632466196915,0.015188361429568975,-0.028911179212425153
1.388636962890625,4.685452648925781,9.34696328125,-0.0401026034236865,0.021716692219471426,-0.02531393571594829
1.39821376953125,4.642357019042969,9.236830004882812,-0.04663093421358895,0.01958499236970736,-0.0255803981971688
